STCOFIPS,Year,Annual Change (%),HPI
53039,1998,5.53,162.81
53039,1999,0.88,164.25
53039,2000,0.28,164.71
53039,2001,5.57,173.87
53039,2002,1.45,176.39
53039,2003,3.24,182.11
53039,2004,5.66,192.42
53039,2005,14.75,220.79
53039,2006,20.15,265.28
53039,2007,7.77,285.89
53039,2008,0.14,286.28
53039,2009,-4.73,272.73
53039,2010,-5.79,256.93
53039,2011,-9.35,232.92
53039,2012,-1.09,230.38
53039,2013,2.51,236.16
53039,2014,5.38,248.87
53039,2015,6.30,264.55
53039,2016,6.37,281.41
53039,2017,12.28,315.98
53039,2018,6.72,337.21
53039,2019,4.90,353.75
53039,2020,5.96,374.83
53041,1976,.,100.00
53041,1977,19.34,119.34
53041,1978,12.66,134.46
53041,1979,9.70,147.49
53041,1980,15.55,170.43
53041,1981,-26.71,124.91
53041,1982,20.46,150.46
53041,1983,7.40,161.60
53041,1984,9.95,177.68
53041,1985,-1.21,175.53
53041,1986,1.36,177.93
53041,1987,0.19,178.26
53041,1988,-0.30,177.72
53041,1989,2.85,182.78
53041,1990,10.52,202.01
53041,1991,11.27,224.78
53041,1992,7.46,241.55
53041,1993,10.97,268.04
53041,1994,7.52,288.19
53041,1995,9.12,314.47
53041,1996,2.89,323.57
53041,1997,4.85,339.26
53041,1998,2.02,346.12
53041,1999,0.43,347.61
53041,2000,0.69,350.02
53041,2001,5.62,369.67
53041,2002,2.09,377.41
53041,2003,2.36,386.30
53041,2004,8.31,418.39
53041,2005,15.47,483.12
53041,2006,16.81,564.35
53041,2007,7.43,606.29
53041,2008,-1.17,599.22
53041,2009,-7.15,556.37
53041,2010,-8.73,507.79
53041,2011,-7.28,470.85
53041,2012,-3.65,453.64
53041,2013,-0.30,452.26
53041,2014,2.07,461.64
53041,2015,5.07,485.03
53041,2016,9.51,531.14
53041,2017,11.93,594.49
53041,2018,9.89,653.30
53041,2019,9.02,712.25
53041,2020,7.68,766.93
53043,1993,.,100.00
53043,1994,8.58,108.58
53043,1995,3.38,112.25
53043,1996,2.16,114.68
53043,1997,7.22,122.96
53043,1998,4.93,129.02
53043,1999,3.28,133.25
53043,2000,-2.78,129.55
53043,2001,4.93,135.93
53043,2002,1.99,138.64
53043,2003,1.51,140.74
53043,2004,2.42,144.15
53043,2005,12.45,162.10
53043,2006,14.01,184.81
53043,2007,9.36,202.11
53043,2008,0.69,203.50
53043,2009,-0.75,201.96
53043,2010,-1.98,197.97
53043,2011,-7.48,183.17
53043,2012,-0.10,182.99
53043,2013,-3.39,176.79
53043,2014,1.56,179.54
53043,2015,7.47,192.96
53043,2016,4.54,201.72
53043,2017,4.70,211.20
53043,2018,6.39,224.69
53043,2019,9.44,245.90
53043,2020,7.34,263.96
53045,1983,.,100.00
53045,1984,-7.42,92.58
53045,1985,-0.05,92.54
53045,1986,3.29,95.58
53045,1987,-2.87,92.83
53045,1988,5.69,98.12
53045,1989,1.15,99.24
53045,1990,15.85,114.97
53045,1991,8.90,125.21
53045,1992,7.23,134.26
53045,1993,8.78,146.04
53045,1994,9.47,159.86
53045,1995,6.29,169.92
53045,1996,1.42,172.33
53045,1997,2.50,176.64
53045,1998,3.80,183.36
53045,1999,-0.10,183.17
53045,2000,2.45,187.66
53045,2001,5.40,197.79
53045,2002,4.29,206.28
53045,2003,3.34,213.17
53045,2004,10.28,235.09
53045,2005,16.24,273.28
53045,2006,16.56,318.52
53045,2007,7.76,343.24
53045,2008,-1.56,337.88
53045,2009,-8.53,309.06
53045,2010,-6.74,288.23
53045,2011,-5.69,271.83
53045,2012,-4.26,260.26
53045,2013,-2.59,253.51
53045,2014,2.71,260.37
53045,2015,4.52,272.14
53045,2016,6.50,289.83
53045,2017,12.26,325.35
53045,2018,10.79,360.45
53045,2019,7.35,386.96
53045,2020,8.00,417.90
53047,1978,.,100.00
53047,1979,11.86,111.86
53047,1980,19.47,133.63
53047,1981,.,.
53047,1982,.,79.84
53047,1983,45.58,116.23
53047,1984,-1.03,115.03
53047,1985,19.76,137.76
53047,1986,-9.03,125.33
53047,1987,-2.86,121.75
53047,1988,-6.11,114.31
53047,1989,4.93,119.94
53047,1990,7.57,129.01
53047,1991,6.52,137.43
53047,1992,0.67,138.35
53047,1993,14.67,158.65
53047,1994,11.79,177.34
53047,1995,9.34,193.91
53047,1996,-0.62,192.70
53047,1997,4.82,201.99
53047,1998,0.11,202.22
53047,1999,3.48,209.26
53047,2000,2.19,213.85
53047,2001,2.52,219.23
53047,2002,0.55,220.45
53047,2003,0.80,222.22
53047,2004,4.11,231.35
53047,2005,16.49,269.49
53047,2006,12.73,303.78
53047,2007,15.25,350.11
53047,2008,3.41,362.06
53047,2009,-0.12,361.61
53047,2010,-5.21,342.78
53047,2011,-6.46,320.64
53047,2012,-3.89,308.17
53047,2013,-0.50,306.61
53047,2014,4.28,319.73
53047,2015,2.72,328.44
53047,2016,3.83,341.04
53047,2017,6.27,362.42
53047,2018,3.90,376.55
53047,2019,4.23,392.50
53047,2020,7.68,422.63
53049,1992,.,100.00
53049,1993,-1.81,98.19
53049,1994,1.20,99.37
53049,1995,23.45,122.67
53049,1996,0.47,123.26
53049,1997,1.66,125.30
53049,1998,5.27,131.90
53049,1999,-0.70,130.98
53049,2000,5.07,137.62
53049,2001,-0.96,136.30
53049,2002,2.83,140.17
53049,2003,1.55,142.34
